"date","dpi","dpsi","bird_ID","band_number","swab_id","mass","l_eye_score","r_eye_score","scorer","swab","swabber","plasma","tears","tears_vol_l","tears_vol_r","rbcs","smear","experiment_notes","capture_date","population","capture_location","experiment_location","antimalarials","primary_treatment","primary_dose","primary_inoc_date","secondary_treatment","secondary_dose","secondary_inoc_date","recovered_prior_sec","elisa_date","od_mean","room","stack","cage","sex","mass_cap","vital_notes","qpcr_plate","qpcr_date","well","cq_value","quantity","quantity1","log10_quantity1","extraction_plate","extraction_date","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","slope","efficiency","r2","yinter","error","ELISA.Run.Date","elisa_od","elisa_cv","MG.....OD.0.0621.","ELISA.notes","tes","threshold_cutoff","seropos_cutoff","pathology_cutoff","quantity_clean","day_inf","inf","inf_pri","inf_sec"
20211026,7,"-35","7_2475","2475","2475 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,10,20220412,"H7","Undetermined",0,1,0,7,20220294,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211103,14,"-27","15_2475","2475","na","20.8",0,0,"dmh","n","na","y","n","na","na","n","n",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.047,11.56,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2475","2475","na","21.1",0,0,"dmh","n","na","n","y","3","2","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2475","2475","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2475","2475","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2475","2475","2475 PID 41","20.7",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,4,20220404,"G12","Undetermined",0,1,0,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.27.23",0.043,2.487,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2475","2475","2475 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,8,20220411,"E5","Undetermined",0,1,0,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2475","2475","2475 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,12,20220412,"A4","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2475","2475","2475 SID 14","20.3",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,14,20220414,"A8","Undetermined",0,1,0,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.045,1.096,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2475","2475","2475 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.043","j","2","1","Male",20.7,NA,15,20220414,"G5","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211011,-8,"-50","-8_2476","2476","2476 PID -8","20.9",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,3,20220401,"C4","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","6.23.22",0.045,0,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2476","2476","2476 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,9,20220411,"C9","24.37521707",10119.20356,10120.20356,4.005189248,7,20220204,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,10119.20356,1,1,1,0
20211102,14,"-28","14_2476","2476","na","20.8",0,0.5,"dmh","n","na","y","n","na","na","n","n",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.1,4.39,"+","",0.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2476","2476","na","20.1",0,0.5,"dmh","n","na","n","y","3","3","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2476","2476","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2476","2476","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2476","2476","2476 PID 41","20.4",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,4,20220404,"H9","34.47891213",6.391710248,7.391710248,0.868744934,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.28.23",0.056,1.6,"-","",0,50,0.061,0,6.391710248,0,1,1,0
20211204,46,"4","46_2476","2476","2476 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,8,20220411,"D8","33.49443202",15.90021407,16.90021407,1.227892206,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,15.90021407,0,1,1,0
20211207,49,"7","49_2476","2476","2476 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,12,20220412,"E4","33.02726538",30.32952118,31.32952118,1.495953757,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,30.32952118,0,1,1,0
20211214,56,"14","56_2476","2476","2476 SID 14","20.7",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,14,20220414,"F6","37.51858314",0.812074602,1.812074602,0.258176073,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.048,3.9,"-","",0,50,0.061,0,0.812074602,0,1,1,0
20211221,63,"21","63_2476","2476","2476 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210726,"va","sr","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.044","k","4","4","Male",20.8,NA,15,20220414,"H9","37.08983336",1.233690533,2.233690533,0.349023004,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,1.233690533,0,1,1,0
20211011,-8,"-50","-8_2477","2477","2477 PID -8","19.7",NA,NA,"na","y","dmh","y","n","na","na","n","y",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,2,20220401,"H11","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","6.23.22",0.047,3.009,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2477","2477","2477 PID 7","na",1,2,"dmh","y","dmh","n","n","na","na","na","na","R eye crusted shut",20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,10,20220412,"D4","21.24567463",72196.5348,72197.5348,4.858522369,7,20220243,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,3,50,0.061,0,72196.5348,1,1,1,0
20211102,14,"-28","14_2477","2477","na","20.1",0,0.5,"dmh","n","na","y","n","na","na","n","y",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.157,0.23,"+","",0.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2477","2477","na","19.2",0,0,"dmh","n","na","n","y","4","5","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2477","2477","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2477","2477","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2477","2477","2477 PID 41","19",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,4,20220404,"D12","35.8157411",2.563873581,3.563873581,0.55192229,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.27.23",0.074,4.193,"+","",0,50,0.061,0,2.563873581,0,1,1,0
20211204,46,"4","46_2477","2477","2477 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,8,20220411,"A9","38.02644498",0.672240207,1.672240207,0.223298661,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,0.672240207,0,1,1,0
20211207,49,"7","49_2477","2477","2477 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,12,20220412,"G6","35.74291123",5.116205632,6.116205632,0.786482078,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,5.116205632,0,1,1,0
20211214,56,"14","56_2477","2477","2477 SID 14","19.3",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,14,20220414,"B7","Undetermined",0,1,0,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","10.27.23",0.07,2.9,"+","",0,50,0.061,0,0,0,1,1,0
20211221,63,"21","63_2477","2477","2477 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,0,0,20211130,"y","20210917","0.047","j","4","2","Female",20,NA,15,20220414,"F11","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211011,-8,"-50","-8_2478","2478","2478 PID -8","22.9",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,2,20220401,"C8","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","6.23.22",0.047,6.018,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2478","2478","2478 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,10,20220412,"A4","26.07179571",2939.979912,2940.979912,3.468492058,7,20220207,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,2939.979912,1,1,1,0
20211102,14,"-28","14_2478","2478","na","22.5",1.5,0,"dmh","n","na","y","n","na","na","n","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.056,6.29,"-","",1.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2478","2478","na","22.4",0,0,"dmh","n","na","n","y","8","4","na","na","L eye not scoreable",20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2478","2478","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2478","2478","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2478","2478","2478 PID 41","22.1",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,6,20220404,"A8","Undetermined",0,1,0,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","7.27.23",0.044,0.956,"-","",0,50,0.061,0,0,0,1,1,0
20211204,46,"4","46_2478","2478","2478 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,8,20220411,"E10","33.04854657",21.70566137,22.70566137,1.356134157,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,21.70566137,0,1,1,0
20211207,49,"7","49_2478","2478","2478 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,12,20220412,"C9","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211214,56,"14","56_2478","2478","2478 SID 14","22.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,14,20220414,"C12","36.35827596",1.797032141,2.797032141,0.446697457,11,20220211,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.045,6.19,"-","",0,50,0.061,0,1.797032141,0,1,1,0
20211221,63,"21","63_2478","2478","2478 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.049","f","5","2","Female",22,NA,15,20220414,"E5","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211011,-8,"-50","-8_2480","2480","2480 PID -8","18.7",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,2,20220401,"G10","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","6.23.22",0.045,0,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2480","2480","2480 PID 7","na",1.5,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,9,20220411,"H10","21.16577314",91373.76202,91374.76202,4.960826259,7,20220204,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,1.5,50,0.061,0,91373.76202,1,1,1,0
20211102,14,"-28","14_2480","2480","na","17.7",1.5,0.5,"dmh","n","na","y","n","na","na","n","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.096,4,"+","",2,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2480","2480","na","18.4",0.5,0,"dmh","n","na","n","y","1","1","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2480","2480","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2480","2480","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2480","2480","2480 PID 41","18.6",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,4,20220404,"G6","33.99546024",8.893800502,9.893800502,0.995363149,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.28.23",0.053,2.5,"-","",0,50,0.061,0,8.893800502,0,1,1,0
20211204,46,"4","46_2480","2480","2480 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,8,20220411,"B4","35.55362237",3.777113032,4.777113032,0.679165517,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,3.777113032,0,1,1,0
20211207,49,"7","49_2480","2480","2480 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,12,20220412,"G5","32.79076305",35.414247,36.414247,1.561271334,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,35.414247,0,1,1,0
20211214,56,"14","56_2480","2480","2480 SID 14","18",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,13,20220412,"E12","34.41096984",11.66641581,12.66641581,1.102653741,10,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.047,3,"-","",0,50,0.061,0,11.66641581,0,1,1,0
20211221,63,"21","63_2480","2480","2480 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210727,"va","lh","vt","n","High",30000,20211019,3,300,20211130,"y","20210917","0.044","j","3","3","Female",18.8,NA,15,20220414,"G6","37.00519074",1.307018732,2.307018732,0.363051121,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,1.307018732,0,1,1,0
20211011,-8,"-50","-8_2483","2483","2483 PID -8","22.6",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210727,"va","lh","vt","n","High",30000,20211019,2,100,20211130,"y","20210917","0.045","k","3","3","Female",21.6,NA,2,20220401,"E7","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","6.23.22",0.047,1.521,"-","",0,50,0.061,0,0,0,1,1,0
